,ticker,company,cusip,current shares,current weight(%)
0,TDOC,TELADOC HEALTH INC,87918A105,3999728.0,6.82
1,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,14418899.0,5.18
2,FATE,FATE THERAPEUTICS INC,31189P102,4481276.0,4.74
3,EXAS,EXACT SCIENCES CORP,30063P105,4043106.0,4.57
4,IONS,IONIS PHARMACEUTICALS INC,462222100,9025335.0,4.17
5,VRTX,VERTEX PHARMACEUTICALS INC,92532F100,1813163.0,4.15
6,REGN,REGENERON PHARMACEUTICALS,75886F107,524691.0,3.75
7,CDNA,CAREDX INC,14167L103,3690774.0,3.15
8,ACCD,ACCOLADE INC,00437E102,5546260.0,3.03
9,TWST,TWIST BIOSCIENCE CORP,90184D100,2389132.0,3.0
10,VEEV,VEEVA SYSTEMS INC-CLASS A,922475108,788901.0,2.97
11,NTLA,INTELLIA THERAPEUTICS INC,45826J105,1544682.0,2.91
12,CRSP,CRISPR THERAPEUTICS AG,H17182108,1826379.0,2.9
13,TAK UN,TAKEDA PHARMACEUTIC-SP ADR,874060205,14309329.0,2.78
14,INCY,INCYTE CORP,45337C102,3046079.0,2.61
15,BEAM,BEAM THERAPEUTICS INC,07373V105,1776852.0,2.21
16,NVS,NOVARTIS AG-SPONSORED ADR,66987V109,1842858.0,2.01
17,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,6531434.0,1.94
18,PATH,UIPATH INC - CLASS A,90364P105,2573940.0,1.88
19,SDGR,SCHRODINGER INC,80810D103,2675164.0,1.87
20,CDXS,CODEXIS INC,192005106,6417353.0,1.83
21,ADPT,ADAPTIVE BIOTECHNOLOGIES,00650F109,4697756.0,1.8
22,RHHBY,ROCHE HOLDINGS LTD-SPONS ADR,771195104,3042190.0,1.78
23,CSTL,CASTLE BIOSCIENCES INC,14843C105,2242615.0,1.76
24,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,6254921.0,1.63
25,BLI,BERKELEY LIGHTS INC,084310101,3371649.0,1.59
26,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,03969T109,2701938.0,1.58
27,NVTA,INVITAE CORP,46185L103,4631819.0,1.51
28,TXG,10X GENOMICS INC-CLASS A,88025U109,793671.0,1.5
29,RPTX,REPARE THERAPEUTICS INC,760273102,2822221.0,1.13
30,PSNL,PERSONALIS INC,71535D106,4627644.0,1.07
31,SRNG,SOARING EAGLE ACQU - CL A,G8354H126,8952711.0,1.05
32,BFLY,BUTTERFLY NETWORK INC,124155102,7623821.0,1.04
33,MASS,908 DEVICES INC,65443P102,2749867.0,1.03
34,EDIT,EDITAS MEDICINE INC,28106W103,1313796.0,1.01
35,VCYT,VERACYTE INC,92337F107,1937800.0,0.97
36,BMY,BRISTOL-MYERS SQUIBB CO,110122108,1227367.0,0.96
37,VERV,VERVE THERAPEUTICS INC,92539P101,1343453.0,0.95
38,ONEM,1LIFE HEALTHCARE INC,68269G107,3130498.0,0.91
39,SMFR,SEMA4 HOLDINGS CORP,81663L101,6086134.0,0.83
40,QSI,QUANTUM-SI INC,74765K105,7640024.0,0.77
41,RXRX,RECURSION PHARMACEUTICALS-A,75629V104,2750120.0,0.74
42,CLLS,CELLECTIS - ADR,15117K103,4271276.0,0.65
43,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,918659.0,0.62
44,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,1727500.0,0.5
45,SRPT,SAREPTA THERAPEUTICS INC,803607100,484541.0,0.46
46,ZY,ZYMERGEN INC,98985X100,3534231.0,0.42
47,CERS,CERUS CORP,157085101,5598698.0,0.41
48,CRBU,CARIBOU BIOSCIENCES INC,142038108,1484675.0,0.41
49,,CM LIFE SCIENCES II INC,125842203,2745375.0,0.38
50,AQB,AQUABOUNTY TECHNOLOGIES,03842K200,6605903.0,0.38
51,SURF,SURFACE ONCOLOGY INC,86877M209,4379567.0,0.3
52,CGEN,COMPUGEN LTD,M25722105,3928118.0,0.3
53,DYNS,DYNAMICS SPECIAL PURPOSE C-A,268010105,2003952.0,0.23
54,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,19392408.26,0.23
55,SEER,SEER INC,81578P106,617976.0,0.22
56,MCRB,SERES THERAPEUTICS INC,81750R102,1853180.0,0.15
57,EVGN,EVOGENE LTD,M4119S104,3146724.0,0.11
58,DRNA,DICERNA PHARMACEUTICALS INC,253031108,315434.0,0.08
59,PSTG,PURE STORAGE INC - CLASS A,74624M102,264867.0,0.06
60,ONVO ,ORGANOVO HOLDINGS INC,68620A203,259098.0,0.02
61,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,322339.0,0.01
