,ticker,company,cusip,current shares,current weight(%)
0,TDOC,TELADOC HEALTH INC,87918A105,4005623.0,6.81
1,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,14440154.0,5.07
2,FATE,FATE THERAPEUTICS INC,31189P102,4487882.0,4.83
3,EXAS,EXACT SCIENCES CORP,30063P105,4049067.0,4.58
4,VRTX,VERTEX PHARMACEUTICALS INC,92532F100,1815836.0,4.17
5,REGN,REGENERON PHARMACEUTICALS,75886F107,568197.0,4.07
6,IONS,IONIS PHARMACEUTICALS INC,462222100,9038640.0,4.06
7,CDNA,CAREDX INC,14167L103,3696213.0,3.19
8,VEEV,VEEVA SYSTEMS INC-CLASS A,922475108,816169.0,3.06
9,TWST,TWIST BIOSCIENCE CORP,90184D100,2392654.0,2.94
10,ACCD,ACCOLADE INC,00437E102,5554435.0,2.92
11,NTLA,INTELLIA THERAPEUTICS INC,45826J105,1546959.0,2.91
12,CRSP,CRISPR THERAPEUTICS AG,H17182108,1804034.0,2.84
13,TAK UN,TAKEDA PHARMACEUTIC-SP ADR,874060205,14330422.0,2.78
14,INCY,INCYTE CORP,45337C102,3050570.0,2.62
15,BEAM,BEAM THERAPEUTICS INC,07373V105,1779471.0,2.26
16,NVS,NOVARTIS AG-SPONSORED ADR,66987V109,1938404.0,2.11
17,PATH,UIPATH INC - CLASS A,90364P105,2577735.0,1.96
18,CDXS,CODEXIS INC,192005106,6426812.0,1.92
19,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,6541061.0,1.87
20,SDGR,SCHRODINGER INC,80810D103,2514283.0,1.86
21,RHHBY,ROCHE HOLDINGS LTD-SPONS ADR,771195104,3179466.0,1.86
22,ADPT,ADAPTIVE BIOTECHNOLOGIES,00650F109,4704680.0,1.81
23,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,6264140.0,1.69
24,CSTL,CASTLE BIOSCIENCES INC,14843C105,2245921.0,1.67
25,BLI,BERKELEY LIGHTS INC,084310101,3376620.0,1.58
26,TXG,10X GENOMICS INC-CLASS A,88025U109,794841.0,1.51
27,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,03969T109,2705922.0,1.49
28,NVTA,INVITAE CORP,46185L103,4638647.0,1.46
29,RPTX,REPARE THERAPEUTICS INC,760273102,2826382.0,1.14
30,SRNG,SOARING EAGLE ACQU - CL A,G8354H126,8965908.0,1.06
31,VERV,VERVE THERAPEUTICS INC,92539P101,1345433.0,1.06
32,PSNL,PERSONALIS INC,71535D106,4634466.0,1.06
33,BFLY,BUTTERFLY NETWORK INC,124155102,7635059.0,1.03
34,EDIT,EDITAS MEDICINE INC,28106W103,1315734.0,1.0
35,MASS,908 DEVICES INC,65443P102,2753920.0,1.0
36,VCYT,VERACYTE INC,92337F107,1940656.0,0.98
37,BMY,BRISTOL-MYERS SQUIBB CO,110122108,1229176.0,0.97
38,ONEM,1LIFE HEALTHCARE INC,68269G107,3135112.0,0.89
39,SMFR,SEMA4 HOLDINGS CORP,81663L101,5911630.0,0.85
40,RXRX,RECURSION PHARMACEUTICALS-A,75629V104,2754173.0,0.85
41,QSI,QUANTUM-SI INC,74765K105,7651286.0,0.75
42,CLLS,CELLECTIS - ADR,15117K103,4277573.0,0.65
43,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,920012.0,0.61
44,ZY,ZYMERGEN INC,98985X100,3531105.0,0.46
45,SRPT,SAREPTA THERAPEUTICS INC,803607100,485255.0,0.46
46,CRBU,CARIBOU BIOSCIENCES INC,142038108,1486862.0,0.44
47,CERS,CERUS CORP,157085101,5606951.0,0.4
48,,CM LIFE SCIENCES II INC,125842203,2749422.0,0.39
49,AQB,AQUABOUNTY TECHNOLOGIES,03842K200,6615641.0,0.39
50,CGEN,COMPUGEN LTD,M25722105,3933908.0,0.31
51,SURF,SURFACE ONCOLOGY INC,86877M209,4386023.0,0.3
52,DYNS,DYNAMICS SPECIAL PURPOSE C-A,268010105,2006907.0,0.23
53,SEER,SEER INC,81578P106,633659.0,0.22
54,MCRB,SERES THERAPEUTICS INC,81750R102,1855913.0,0.15
55,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,13165837.2,0.15
56,EVGN,EVOGENE LTD,M4119S104,3151362.0,0.11
57,DRNA,DICERNA PHARMACEUTICALS INC,253031108,315899.0,0.08
58,PSTG,PURE STORAGE INC - CLASS A,74624M102,265257.0,0.06
59,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,415851.0,0.02
60,ONVO ,ORGANOVO HOLDINGS INC,68620A203,259479.0,0.02
