,ticker,company,cusip,current shares,current weight(%)
0,TDOC,TELADOC HEALTH INC,87918A105,3915269.0,6.78
1,EXAS,EXACT SCIENCES CORP,30063P105,3906934.0,5.15
2,REGN,REGENERON PHARMACEUTICALS,75886F107,689381.0,4.81
3,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,13265460.0,4.24
4,VRTX,VERTEX PHARMACEUTICALS INC,92532F100,1716856.0,4.07
5,CDNA,CAREDX INC,14167L103,4221911.0,3.9
6,FATE,FATE THERAPEUTICS INC,31189P102,4140593.0,3.76
7,IONS,IONIS PHARMACEUTICALS INC,462222100,8620842.0,3.64
8,TWST,TWIST BIOSCIENCE CORP,90184D100,2511391.0,3.36
9,NVS,NOVARTIS AG-SPONSORED ADR,66987V109,2892803.0,3.12
10,VEEV,VEEVA SYSTEMS INC-CLASS A,922475108,820164.0,3.04
11,TAK UN,TAKEDA PHARMACEUTIC-SP ADR,874060205,14983595.0,3.02
12,ACCD,ACCOLADE INC,00437E102,5239964.0,2.93
13,RHHBY,ROCHE HOLDINGS LTD-SPONS ADR,771195104,4836417.0,2.77
14,INCY,INCYTE CORP,45337C102,2852718.0,2.7
15,CRSP,CRISPR THERAPEUTICS AG,H17182108,1784958.0,2.69
16,NTLA,INTELLIA THERAPEUTICS INC,45826J105,1527019.0,2.5
17,SDGR,SCHRODINGER INC,80810D103,2526623.0,2.02
18,TXG,10X GENOMICS INC-CLASS A,88025U109,918730.0,1.85
19,CSTL,CASTLE BIOSCIENCES INC,14843C105,2378902.0,1.83
20,ADPT,ADAPTIVE BIOTECHNOLOGIES,00650F109,4224597.0,1.76
21,BEAM,BEAM THERAPEUTICS INC,07373V105,1718192.0,1.74
22,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,6477690.0,1.73
23,PATH,UIPATH INC - CLASS A,90364P105,2390623.0,1.69
24,BLI,BERKELEY LIGHTS INC,084310101,3210144.0,1.62
25,NVTA,INVITAE CORP,46185L103,4697766.0,1.56
26,CDXS,CODEXIS INC,192005106,6458355.0,1.5
27,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,4518791.0,1.44
28,BMY,BRISTOL-MYERS SQUIBB CO,110122108,1495357.0,1.19
29,PSNL,PERSONALIS INC,71535D106,4723596.0,1.17
30,RXRX,RECURSION PHARMACEUTICALS-A,75629V104,2767680.0,1.06
31,PSTG,PURE STORAGE INC - CLASS A,74624M102,4855115.0,1.04
32,MASS,908 DEVICES INC,65443P102,2637015.0,0.99
33,ONEM,1LIFE HEALTHCARE INC,68269G107,3150493.0,0.99
34,BFLY,BUTTERFLY NETWORK INC,124155102,7672520.0,0.97
35,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,03969T109,2757961.0,0.91
36,VCYT,VERACYTE INC,92337F107,1950176.0,0.85
37,RPTX,REPARE THERAPEUTICS INC,760273102,2271820.0,0.79
38,CLLS,CELLECTIS - ADR,15117K103,4503173.0,0.73
39,ABBV,ABBVIE INC,00287Y109,528115.0,0.73
40,EDIT,EDITAS MEDICINE INC,28106W103,1269943.0,0.63
41,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,924521.0,0.61
42,CMLF,CM LIFE SCIENCES INC-CLASS A,18978W109,4434664.0,0.6
43,MCRB,SERES THERAPEUTICS INC,81750R102,2489988.0,0.6
44,QSI,QUANTUM-SI INC,74765K105,3926679.0,0.55
45,SEER,SEER INC,81578P106,1512377.0,0.5
46,VERV,VERVE THERAPEUTICS INC,92539P101,820716.0,0.45
47,ZY,ZYMERGEN INC,98985X100,1062337.0,0.44
48,AQB,AQUABOUNTY TECHNOLOGIES,03842K200,6648112.0,0.41
49,SRPT,SAREPTA THERAPEUTICS INC,803607100,487635.0,0.39
50,,CM LIFE SCIENCES II INC,125842203,2757891.0,0.39
51,SURF,SURFACE ONCOLOGY INC,86877M209,4355186.0,0.34
52,CERS,CERUS CORP,157085101,5714784.0,0.32
53,CGEN,COMPUGEN LTD,M25722105,4009572.0,0.32
54,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,22789771.27,0.27
55,DYNS,DYNAMICS SPECIAL PURPOSE C-A,268010105,2016757.0,0.23
56,DRNA,DICERNA PHARMACEUTICALS INC,253031108,317449.0,0.14
57,EVGN,EVOGENE LTD,M4119S104,3211979.0,0.12
58,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,653313.0,0.03
59,ONVO ,ORGANOVO HOLDINGS INC,68620A203,262145.0,0.02
