,ticker,company,cusip,current shares,current weight(%)
0,TSLA,TESLA INC,88160R101,908071.0,10.48
1,TWTR,TWITTER INC,90184L102,4332142.0,5.23
2,SHOP,SHOPIFY INC - CLASS A,82509L107,199238.0,5.09
3,SQ,SQUARE INC - A,852234103,1065210.0,4.44
4,TDOC,TELADOC HEALTH INC,87918A105,1650296.0,4.28
5,TWLO,TWILIO INC - A,90138F102,614725.0,3.99
6,COIN,COINBASE GLOBAL INC -CLASS A,19260Q107,988085.0,3.94
7,GBTC,GRAYSCALE BITCOIN TRUST BTC,389637109,8535857.0,3.86
8,SPOT,SPOTIFY TECHNOLOGY SA,L8681T102,870574.0,3.83
9,ZM,ZOOM VIDEO COMMUNICATIONS-A,98980L101,542548.0,3.43
10,ROKU,ROKU INC,77543R102,459665.0,3.31
11,PTON,PELOTON INTERACTIVE INC-A,70614W100,1637398.0,3.23
12,U,UNITY SOFTWARE INC,91332U101,1877513.0,3.22
13,TTD,TRADE DESK INC/THE -CLASS A,88339J105,2114336.0,2.7
14,SE,SEA LTD-ADR,81141R100,460620.0,2.2
15,DKNG,DRAFTKINGS INC - CL A,26142R104,2665425.0,2.12
16,SKLZ,SKILLZ INC,83067L109,7529832.0,2.04
17,Z,ZILLOW GROUP INC - C,98954M200,1075463.0,2.0
18,PLTR,PALANTIR TECHNOLOGIES INC-A,69608A108,4634931.0,1.76
19,MELI,MERCADOLIBRE INC,58733R102,61168.0,1.64
20,PDD,PINDUODUO INC-ADR,722304102,766383.0,1.51
21,OKTA,OKTA INC,679295105,354799.0,1.49
22,JD,JD.COM INC-ADR,47215P106,1076027.0,1.47
23,PATH,UIPATH INC - CLASS A,90364P105,1364706.0,1.44
24,RBLX,ROBLOX CORP -CLASS A,771049103,938250.0,1.29
25,PYPL,PAYPAL HOLDINGS INC,70450Y103,210845.0,1.11
26,ETSY,ETSY INC,29786A106,342696.0,1.11
27,NFLX,NETFLIX INC,64110L106,112450.0,1.08
28,NET,CLOUDFLARE INC - CLASS A,18915M107,595014.0,1.08
29,ADYEY,ADYEN NV-UNSPON ADR,00783V104,1168170.0,1.07
30,FTCH,FARFETCH LTD-CLASS A,30744W107,1193886.0,1.0
31,SNAP,SNAP INC - A,83304A106,927043.0,0.99
32,SPLK,SPLUNK INC,848637104,416332.0,0.99
33,TWOU,2U INC,90214J101,1293133.0,0.98
34,DOCU,DOCUSIGN INC,256163106,200070.0,0.98
35,LC,LENDINGCLUB CORP,52603A208,3260801.0,0.93
36,VUZI,VUZIX CORP,92921W300,3527068.0,0.92
37,NTDOY,NINTENDO CO LTD-UNSPONS ADR,654445303,731357.0,0.92
38,PD,PAGERDUTY INC,69553P100,1346739.0,0.91
39,NNDM,NANO DIMENSION LTD - ADR,63008G203,7508416.0,0.86
40,DIS,WALT DISNEY CO/THE,254687106,253774.0,0.83
41,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,88032Q109,620653.0,0.8
42,BEKE,KE HOLDINGS INC-ADR,482497104,1158895.0,0.8
43,VCYT,VERACYTE INC,92337F107,1131661.0,0.74
44,OPEN,OPENDOOR TECHNOLOGIES INC,683712103,2382293.0,0.63
45,BZ,KANZHUN LTD,48553T106,839889.0,0.53
46,KVSB,KHOSLA VENTURES ACQUISITIO-A,482505104,2047057.0,0.38
47,CND,CONCORD ACQUISITION CORP -A,206071102,1305642.0,0.24
48,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,6842603.09,0.12
49,HUYA,HUYA INC-ADR,44852D108,36465.0,0.01
50,SNOW,SNOWFLAKE INC-CLASS A,833445109,98.0,0.0
