,ticker,company,cusip,current shares,current weight(%)
0,TDOC,TELADOC HEALTH INC,87918A105,3928653.0,6.94
1,EXAS,EXACT SCIENCES CORP,30063P105,3920290.0,5.23
2,REGN,REGENERON PHARMACEUTICALS,75886F107,691740.0,4.72
3,PACB,PACIFIC BIOSCIENCES OF CALIF,69404D108,13265460.0,4.21
4,VRTX,VERTEX PHARMACEUTICALS INC,92532F100,1722722.0,4.0
5,FATE,FATE THERAPEUTICS INC,31189P102,4154747.0,3.9
6,CDNA,CAREDX INC,14167L103,4072205.0,3.71
7,IONS,IONIS PHARMACEUTICALS INC,462222100,8650305.0,3.59
8,TWST,TWIST BIOSCIENCE CORP,90184D100,2506487.0,3.37
9,NVS,NOVARTIS AG-SPONSORED ADR,66987V109,2902687.0,3.07
10,VEEV,VEEVA SYSTEMS INC-CLASS A,922475108,822964.0,3.05
11,TAK UN,TAKEDA PHARMACEUTIC-SP ADR,874060205,15034807.0,2.96
12,ACCD,ACCOLADE INC,00437E102,5257866.0,2.81
13,INCY,INCYTE CORP,45337C102,3076019.0,2.78
14,RHHBY,ROCHE HOLDINGS LTD-SPONS ADR,771195104,4852940.0,2.75
15,CRSP,CRISPR THERAPEUTICS AG,H17182108,1791055.0,2.63
16,NTLA,INTELLIA THERAPEUTICS INC,45826J105,1524035.0,2.47
17,SDGR,SCHRODINGER INC,80810D103,2535261.0,2.03
18,TXG,10X GENOMICS INC-CLASS A,88025U109,921873.0,1.86
19,ADPT,ADAPTIVE BIOTECHNOLOGIES,00650F109,4239038.0,1.83
20,BEAM,BEAM THERAPEUTICS INC,07373V105,1724065.0,1.82
21,CSTL,CASTLE BIOSCIENCES INC,14843C105,2340634.0,1.77
22,IOVA,IOVANCE BIOTHERAPEUTICS INC,462260100,6365891.0,1.7
23,PATH,UIPATH INC - CLASS A,90364P105,2398792.0,1.68
24,BLI,BERKELEY LIGHTS INC,084310101,3221113.0,1.68
25,NVTA,INVITAE CORP,46185L103,4688590.0,1.57
26,SGFY,SIGNIFY HEALTH INC -CLASS A,82671G100,4661969.0,1.57
27,CDXS,CODEXIS INC,192005106,6480422.0,1.51
28,BMY,BRISTOL-MYERS SQUIBB CO,110122108,1500467.0,1.16
29,PSNL,PERSONALIS INC,71535D106,4714372.0,1.15
30,RXRX,RECURSION PHARMACEUTICALS-A,75629V104,2777137.0,1.09
31,PSTG,PURE STORAGE INC - CLASS A,74624M102,4871712.0,1.04
32,ARCT UQ,ARCTURUS THERAPEUTICS HOLDIN,03969T109,2752573.0,1.0
33,MASS,908 DEVICES INC,65443P102,2646031.0,0.99
34,ONEM,1LIFE HEALTHCARE INC,68269G107,3161259.0,0.99
35,BFLY,BUTTERFLY NETWORK INC,124155102,7698742.0,0.96
36,RPTX,REPARE THERAPEUTICS INC,760273102,2309370.0,0.87
37,VCYT,VERACYTE INC,92337F107,1956840.0,0.84
38,CLLS,CELLECTIS - ADR,15117K103,4518566.0,0.72
39,EDIT,EDITAS MEDICINE INC,28106W103,1267463.0,0.64
40,NSTG,NANOSTRING TECHNOLOGIES INC,63009R109,927678.0,0.63
41,CMLF,CM LIFE SCIENCES INC-CLASS A,18978W109,4449819.0,0.62
42,QSI,QUANTUM-SI INC,74765K105,4369458.0,0.6
43,MCRB,SERES THERAPEUTICS INC,81750R102,2485124.0,0.57
44,SEER,SEER INC,81578P106,1517543.0,0.56
45,VERV,VERVE THERAPEUTICS INC,92539P101,905182.0,0.54
46,ABBV,ABBVIE INC,00287Y109,378280.0,0.51
47,ZY,ZYMERGEN INC,98985X100,1065970.0,0.48
48,,CM LIFE SCIENCES II INC,125842203,2767320.0,0.39
49,AQB,AQUABOUNTY TECHNOLOGIES,03842K200,6670830.0,0.38
50,SRPT,SAREPTA THERAPEUTICS INC,803607100,489301.0,0.38
51,CERS,CERUS CORP,157085101,5703620.0,0.33
52,SURF,SURFACE ONCOLOGY INC,86877M209,4370064.0,0.33
53,CGEN,COMPUGEN LTD,M25722105,4001740.0,0.31
54,DYNS,DYNAMICS SPECIAL PURPOSE C-A,268010105,2023652.0,0.23
55,,DREYFUS GOVT CASH MAN INS,X9USDDGCM,15819714.54,0.18
56,DRNA,DICERNA PHARMACEUTICALS INC,253031108,318534.0,0.14
57,EVGN,EVOGENE LTD,M4119S104,3205703.0,0.11
58,PSTI,PLURISTEM THERAPEUTICS INC,72940R300,652037.0,0.03
59,ONVO ,ORGANOVO HOLDINGS INC,68620A203,261633.0,0.02
